we	O
built	O
mashups	O
that	O
links	O
data	O
via	O
existing	O
Web	O
data	O
APIs	O
to	O
better	O
exhibit	O
the	O
raw	O
data	O
,	O
including	O
the	O
following	O
applications	O
:	O
Worldwide	O
Earthquakes	O
1	O
.	O

Across	O
the	O
SPEC	DATA
CPU2006	DATA
benchmark	O
suite	O
,	O
Valgrind	O
degrades	O
performance	O
by	O
almost	O
17×	O
on	O
average	O
geometric	O
mean	O
;	O
its	O
overhead	O
ranges	O
from	O
4.5×	O
and	O
42.8×	O
,	O
making	O
it	O
often	O
too	O
slow	O
to	O
use	O
even	O
for	O
testing	O
see	O
Table	O
5	O
.	O

and	O
most	O
are	O
vertical	O
,	O
i.e	O
.	O

The	O
ultimate	O
end	O
of	O
this	O
PhD	O
work	O
is	O
contribute	O
to	O
the	O
improvement	O
of	O
Music	O
Information	O
Systems	O
,	O
exploiting	O
structured	O
context	O
information	O
with	O
semantic	O
meaning	O
.	O

Figure	O
4shows	O
abstract	O
cost	O
for	O
the	O
same	O
setup	O
,	O
but	O
now	O
with	O
tag	O
expansion	O
up	O
to	O
a	O
limit	O
of	O
10	O
similar	O
tags	O
.	O

However	O
,	O
the	O
performance	O
of	O
NDPE	O
AER=0.48	O
%	O
is	O
still	O
much	O
better	O
than	O
FDA	O
AER=6.37	O
%	O
on	O
PIE	DATA
database	O
with	O
5	O
samples	O
per	O
subject	O
used	O
in	O
training	O
stage	O
.	O

As	O
anticipated	O
,	O
the	O
overall	O
AERs	O
increase	O
in	O
FRGC	DATA
database	O
compare	O
to	O
ORL	DATA
and	O
PIE	DATA
databases	O
,	O
as	O
it	O
is	O
a	O
considerably	O
difficult	O
database	O
.	O

The	O
dictionaries	O
used	O
are	O
extracted	O
from	O
WordNet	DATA
3.0	O
14	O
and	O
GNU	DATA
Aspell	DATA
0.60.6	O
5	O
,	O
here	O
on	O
referred	O
to	O
as	O
WordNet	DATA
and	O
Aspell	DATA
.	O

NoOntology	O
represents	O
the	O
baseline	O
approach	O
7	O
,	O
where	O
no	O
ontology	O
is	O
used	O
.	O

Finance	O
API	O
.	O

For	O
instance	O
,	O
we	O
divided	O
the	O
census	O
question	O
about	O
marital	O
status	O
into	O
several	O
boolean	O
items	O
:	O
MARRIED	O
,	O
DIVORCED	O
,	O
SEPARATED	O
,	O
WIDOWED	O
,	O
NEVER-MARRIED.~	O
Every	O
individual	O
has	O
4The	O
census	O
actually	O
has	O
a	O
choice	O
,	O
``	O
Never	O
married	O
or	O
under	O
15	O
years	O
old	O
.	O

For	O
the	O
12	O
cases	O
without	O
overflows	O
in	O
SAMATE	O
suite	O
,	O
DOUBLE-	O
TAKE	O
has	O
no	O
false	O
positives	O
.	O

A	O
third	O
example	O
is	O
the	O
contest	O
platform	O
Kaggle	DATA
,	O
which	O
hosts	O
contests	O
where	O
the	O
innovation	O
being	O
procured	O
is	O
a	O
data-mining	O
algorithm	O
:	O
again	O
,	O
submissions	O
are	O
typically	O
evaluated	O
on	O
a	O
test	O
dataset	O
provided	O
by	O
the	O
requesters	O
and	O
ranked	O
according	O
to	O
the	O
score	O
they	O
obtain	O
.	O

Table	O
1shows	O
the	O
statistics	O
of	O
the	O
six	O
collections	O
.	O

Object	O
classes	O
whose	O
coordinates	O
are	O
really	O
close	O
to	O
those	O
in	O
Geonames	DATA
include	O
:	O
church	O
,	O
school	O
,	O
tower	O
or	O
monument	O
.	O

The	O
MovieLens	DATA
data	O
set	O
is	O
a	O
real	O
movie	O
database	O
from	O
the	O
web-based	O
recommender	O
system	O
MovieLens	DATA
www.movielens.umn.edu	DATA
.	O

In	O
this	O
task	O
,	O
we	O
are	O
given	O
a	O
list	O
of	O
target	O
entities	O
from	O
Wikipedia	DATA
and	O
Twitter	DATA
,	O
and	O
we	O
aim	O
at	O
identifying	O
from	O
the	O
given	O
streamcorpus	DATA
1	O
,	O
which	O
stream	O
items	O
documents	O
are	O
worth	O
citing	O
when	O
updating	O
the	O
target	O
entity	O
profile	O
e.g	O
.	O

This	O
leads	O
to	O
two	O
different	O
kinds	O
of	O
behavior	O
:	O
Some	O
people	O
visit	O
a	O
newsgroup	DATA
to	O
ask	O
questions	O
,	O
others	O
come	O
to	O
a	O
newsgroup	DATA
to	O
answer	O
other	O
people	O
's	O
questions	O
or	O
discuss	O
some	O
topics	O
.	O

As	O
a	O
particular	O
numerical	O
example	O
,	O
we	O
examined	O
the	O
Boston	DATA
Housing	DATA
data	DATA
,	O
which	O
contains	O
506	O
census	O
tracts	O
in	O
Boston	O
from	O
the	O
1970	O
census	O
.	O

In	O
addition	O
to	O
the	O
Census	DATA
database	O
,	O
we	O
generated	O
a	O
number	O
of	O
synthetic	O
databases	O
with	O
different	O
data	O
distributions	O
.	O

The	O
supervised	O
version	O
of	O
NPE	O
-NDPE	O
,	O
consistently	O
outperforms	O
NPE	O
in	O
the	O
all	O
experiments	O
in	O
three	O
face	O
databases	O
,	O
namely	O
ORL	DATA
,	O
PIE	DATA
and	O
FRGC	DATA
.	O

In	O
this	O
study	O
,	O
we	O
are	O
interested	O
in	O
the	O
business	O
rating	O
prediction	O
problem	O
with	O
business	O
review	O
data	O
from	O
Yelp	DATA
.	O

The	O
choice	O
of	O
Libra	DATA
as	O
a	O
source	O
of	O
citation	O
data	O
has	O
two	O
main	O
reasons	O
.	O

We	O
ran	O
the	O
following	O
classification	O
experiments	O
:	O
all	O
features	O
separately	O
,	O
all	O
features	O
combined	O
,	O
and	O
all	O
features	O
minus	O
the	O
language	O
modeling	O
feature	O
LM	O
combined	O
.	O

Data	O
:	O
The	O
proposed	O
RSS-ECOC	O
method	O
is	O
validated	O
on	O
24	O
multiclass	O
datasets	O
from	O
the	O
UCI	DATA
machine	O
learning	O
repository	O
15	O
.	O

libra	O
As	O
the	O
control	O
parameters	O
are	O
difficult	O
to	O
set	O
,	O
in	O
this	O
paper	O
,	O
self-regulating	O
control	O
parameters	O
mechanism	O
is	O
used	O
.	O


For	O
example	O
,	O
Washington	O
DC	O
was	O
referred	O
by	O
``	O
DC	O
``	O
,	O
``	O
Dist	O
.	O

The	O
performance	O
for	O
this	O
task	O
can	O
be	O
computed	O
via	O
the	O
relation	O
Me	O
.	O

ics	O
.	O

CiteSeer	DATA
servers	O
have	O
been	O
brought	O
to	O
OAI-PMH	O
compliance	O
so	O
that	O
their	O
metadata	O
collection	O
can	O
be	O
accessed	O
by	O
metadata	O
harvesters	O
8	O
.	O

Aftersight	O
's	O
dynamic	O
analyses	O
are	O
offloaded	O
to	O
unused	O
processors	O
,	O
which	O
may	O
not	O
be	O
available	O
in	O
some	O
deployments	O
.	O

It	O
is	O
reported	O
to	O
have	O
achieved	O
the	O
best	O
result	O
F1-Measure	O
of	O
0.908	O
on	O
the	O
CoNLL	DATA
2003	O
test	O
set	O
.	O

The	O
content	O
of	O
Freebase	DATA
has	O
been	O
partially	O
imported	O
from	O
various	O
sources	O
such	O
as	O
Wikipedia	DATA
1	O
or	O
the	O
license-compatible	O
part	O
of	O
MusicBrainz	DATA
30	O
.	O

In	O
addition	O
to	O
the	O
WordNet	DATA
database	O
itself	O
,	O
we	O
made	O
use	O
of	O
a	O
Perl	O
interface	O
to	O
WordNet	DATA
:	O
QueryData	O
developed	O
by	O
Jason	O
Rennie	O
http:people.csail.mit.eduujjrenniepublic_htmlWordNet	DATA
.	O

Retrieval	O
Times	O
.	O

The	O
data	O
includes	O
profile	O
information	O
,	O
photos	O
,	O
captions	O
and	O
tags	O
associated	O
with	O
photos	O
,	O
and	O
users	O
'	O
social	O
network	O
that	O
includes	O
friends	O
and	O
followers	O
.	O

Interested	O
readers	O
can	O
refer	O
to	O
technical	O
report	O
7	O
.	O

In	O
S	O
we	O
can	O
see	O
the	O
term	O
columbus	O
,	O
which	O
comes	O
from	O
the	O
description	O
field	O
of	O
UniProt	DATA
for	O
the	O
entry	O
HBG2	O
HUMAN	O
and	O
refers	O
to	O
a	O
position	O
variant	O
.	O

For	O
the	O
user	O
study	O
on	O
the	O
LibraryThing	DATA
data	O
,	O
we	O
asked	O
five	O
colleagues	O
to	O
register	O
with	O
LibraryThing	DATA
,	O
tag	O
at	O
least	O
20	O
books	O
there	O
,	O
and	O
choose	O
some	O
friends	O
among	O
other	O
users	O
.	O

The	O
second	O
step	O
is	O
optional	O
.	O

However	O
,	O
in	O
this	O
study	O
,	O
we	O
want	O
to	O
capture	O
the	O
consumed	O
movies	O
which	O
were	O
recommended	O
;	O
we	O
want	O
to	O
give	O
users	O
sufficient	O
time	O
to	O
learn	O
how	O
to	O
use	O
MovieLens	DATA
;	O
we	O
want	O
to	O
give	O
MovieLens	DATA
enough	O
time	O
to	O
understand	O
users	O
'	O
preferences	O
better	O
,	O
in	O
order	O
to	O
improve	O
the	O
quality	O
of	O
recommendations	O
.	O

For	O
example	O
,	O
Yahoo	DATA
currently	O
reports	O
indexing	O
1.2	O
billion	O
objects	O
just	O
within	O
its	O
own	O
domain	O
and	O
blogspot	DATA
claims	O
over	O
50	O
million	O
users	O
,	O
each	O
with	O
a	O
unique	O
hostname	O
.	O

The	O
third	O
scenario	O
covers	O
university	O
courses	O
from	O
Thalia	DATA
4	O
.	O

For	O
instance	O
,	O
the	O
additional	O
improvement	O
of	O
0.12	O
%	O
over	O
the	O
baseline	O
e.g	O
.	O

This	O
means	O
that	O
in	O
all	O
these	O
cases	O
there	O
were	O
no	O
common	O
links	O
,	O
and	O
thus	O
f	O
x	O
,	O
y	O
was	O
zero	O
.	O

Second	O
,	O
we	O
study	O
human	O
trails	O
over	O
successive	O
businesses	O
reviewed	O
by	O
users	O
on	O
the	O
reviewing	O
platform	O
Yelp	DATA
.	O

The	O
only	O
difference	O
between	O
the	O
two	O
projects	O
,	O
apart	O
from	O
the	O
fact	O
that	O
the	O
documents	O
are	O
different	O
,	O
is	O
that	O
ProcessTron	O
was	O
used	O
in	O
the	O
ZooTaxa	O
Project	O
but	O
not	O
in	O
the	O
Madagascar	O
Project	O
.	O

In	O
this	O
section	O
we	O
provide	O
a	O
brief	O
overview	O
of	O
some	O
of	O
the	O
Flickr	DATA
and	O
non-Flickr	DATA
works	O
that	O
we	O
consider	O
to	O
be	O
most	O
related	O
.	O

The	O
results	O
can	O
be	O
known	O
through	O
submitting	O
the	O
results	O
in	O
Kaggle	DATA
.	O

Netflix	DATA
provides	O
RMSE	O
values	O
to	O
competitors	O
that	O
submit	O
their	O
predictions	O
for	O
the	O
Quiz	O
set	O
.	O

We	O
have	O
been	O
developing	O
another	O
object-level	O
vertical	O
search	O
system	O
call	O
Libra	DATA
Academic	DATA
Search	DATA
http:libra.msra.cn	DATA
to	O
help	O
researchers	O
and	O
students	O
locate	O
information	O
for	O
scientific	O
papers	O
,	O
authors	O
,	O
conferences	O
,	O
and	O
journals	O
.	O

A	O
few	O
samples	O
images	O
for	O
ORL	DATA
,	O
PIE	DATA
and	O
FRGC	DATA
are	O
shown	O
in	O
Figure	O
2We	O
first	O
show	O
the	O
effectiveness	O
of	O
NDPE	O
compare	O
to	O
NPE	O
and	O
baseline	O
for	O
three	O
face	O
databases	O
in	O
Figure	O
3	O
,	O
Figure	O
4and	O
Figure	O
5	O
.	O


We	O
will	O
make	O
use	O
of	O
category	O
information	O
throughout	O
the	O
paper	O
.	O

The	O
second	O
set	O
of	O
movies	O
are	O
selected	O
from	O
the	O
top-200	O
movies	O
in	O
MovieLens	DATA
.	O

We	O
determine	O
the	O
date	O
of	O
a	O
track	O
by	O
using	O
the	O
Musicbrainz	DATA
API	O
and	O
looking	O
for	O
the	O
earliest	O
release	O
date	O
available	O
.	O

concepts	O
,	O
or	O
called	O
synsets	O
is	O
WordNet	DATA
14	O
.	O

The	O
census	DATA
data	DATA
set	O
consists	O
of	O
n	O
=	O
126229	O
baskets	O
and	O
m	O
=	O
63	O
binary	O
items	O
;	O
it	O
is	O
a	O
5	O
%	O
random	O
sample	O
of	O
the	O
data	O
collected	O
in	O
Washington	O
state	O
in	O
the	O
1990	O
census	DATA
.	O

For	O
the	O
1	O
,235	O
persons	O
identified	O
by	O
either	O
the	O
EMO	DATA
or	O
the	O
ECOLM	DATA
database	O
,	O
5	O
,653	O
matches	O
were	O
retrieved	O
from	O
VIAF	DATA
and	O
1	O
,103	O
from	O
MusicBrainz	DATA
.	O

People	O
are	O
invited	O
to	O
visit	O
MovieLens	DATA
in	O
order	O
to	O
rate	O
and	O
ask	O
for	O
recommendations	O
for	O
movies	O
.	O

Although	O
significant	O
improvement	O
on	O
the	O
performance	O
of	O
newsgroup	DATA
search	O
has	O
been	O
achieved	O
by	O
combining	O
multiple	O
features	O
from	O
the	O
context	O
of	O
the	O
message	O
in	O
the	O
message	O
thread	O
tree	O
,	O
there	O
are	O
still	O
more	O
ways	O
to	O
improve	O
the	O
performance	O
of	O
newsgroup	DATA
search	O
left	O
unexplored	O
.	O

The	O
advantages	O
of	O
using	O
Yelp	DATA
include	O
:	O
1	O
places	O
in	O
Yelp	DATA
are	O
mainly	O
commercial	O
sites	O
,	O
which	O
is	O
more	O
align	O
with	O
the	O
relevant	O
candidates	O
in	O
this	O
track	O
;	O
2	O
the	O
category	O
structure	O
in	O
Yelp	DATA
is	O
simple	O
and	O
more	O
direct	O
to	O
identify	O
whether	O
the	O
candidate	O
is	O
similar	O
with	O
any	O
example	O
suggestion	O
.	O

While	O
CiteSeer-API	O
turns	O
CiteSeer-like	O
niche	O
search	O
engines	O
into	O
actual	O
web-services	O
,	O
it	O
still	O
requires	O
developers	O
to	O
have	O
an	O
understanding	O
of	O
the	O
service	O
in	O
order	O
to	O
make	O
use	O
of	O
it	O
.	O

In	O
1996	O
,	O
National	O
Center	O
for	O
Biotechnology	O
Information	O
NCBI	O
at	O
NLM	O
introduced	O
PubMed	DATA
citation	O
database	O
.	O

For	O
the	O
ClueWeb	DATA
tracks	O
,	O
the	O
integration	O
often	O
posts	O
statistically	O
significant	O
improvements	O
.	O

We	O
only	O
report	O
b	O
ClueWeb-Wiki	DATA
Figure	O
2	O
:	O
High-precision	O
Results	O
of	O
TREC123	DATA
and	O
ClueWeb-Wiki	DATA
with	O
Different	O
Number	O
of	O
Latent	O
Variables	O
TREC123	DATA
and	O
ClueWeb-Wiki	DATA
for	O
these	O
experiments	O
,	O
and	O
try	O
different	O
configuration	O
of	O
K	O
=	O
{	O
1	O
,	O
3	O
,	O
5	O
,	O
10	O
}	O
.	O

Second	O
,	O
we	O
report	O
on	O
the	O
experiences	O
we	O
have	O
gained	O
with	O
ProcessTron	O
in	O
a	O
real-world	O
markup	O
project	O
,	O
the	O
ZooTaxa	O
Project	O
.	O

With	O
the	O
expanded	O
lexicon	O
,	O
transliteration	O
is	O
validated	O
either	O
with	O
the	O
NTCIR	DATA
corpus	O
marked	O
``	O
NTCIR	DATA
``	O
,	O
with	O
the	O
LDC	DATA
corpus	O
marked	O
``	O
LDC	O
``	O
,	O
or	O
with	O
a	O
combination	O
of	O
the	O
NTCIR	DATA
corpus	O
and	O
the	O
LDC	DATA
corpus	O
marked	O
``	O
NTCIR+LDC	DATA
``	O
.	O

On	O
average	O
,	O
CEM	O
matches	O
have	O
a	O
significantly	O
better	O
Precision	O
with	O
up	O
to	O
+36	O
%	O
boost	O
over	O
the	O
second	O
best	O
2LM	O
,	O
slightly	O
less	O
Recall	O
,	O
and	O
an	O
overall	O
better	O
F1-Score	O
.	O

The	O
sources	O
taken	O
into	O
account	O
for	O
citation	O
metrics	O
are	O
CrossRef	DATA
,	O
PubMed	DATA
,	O
Scopus	DATA
,	O
Nature	DATA
and	O
Postgenomic	DATA
.	O

Similarly	O
in	O
Flixster	DATA
,	O
if	O
we	O
only	O
consider	O
the	O
movies	O
from	O
the	O
``	O
Horror	O
''	O
genre	O
,	O
then	O
the	O
ratings	O
245K	O
will	O
be	O
dominated	O
by	O
the	O
social	O
relations	O
26M	O
.	O

Overall	O
,	O
504	O
video	O
files	O
were	O
uploaded	O
to	O
Instagram	DATA
compared	O
to	O
444	O
uploaded	O
to	O
Youtube	DATA
.	O

We	O
compare	O
the	O
ZooTaxa	O
Project	O
to	O
another	O
markup	O
project	O
that	O
took	O
place	O
in	O
the	O
biosystematics	O
domain	O
as	O
well	O
,	O
the	O
so-called	O
Madagascar	O
Project	O
11	O
.	O

This	O
left	O
us	O
with	O
a	O
total	O
of	O
15	O
,954	O
decisions	O
.	O

A	O
frequent	O
query	O
was	O
the	O
single	O
term	O
``	O
a	O
``	O
.	O

We	O
also	O
contrast	O
with	O
state-of-the-art	O
semi-supervised	O
learning	O
approaches	O
.	O

Links	O
are	O
attached	O
with	O
Chinese	O
protein	O
names	O
in	O
search	O
results	O
and	O
users	O
can	O
click	O
these	O
links	O
to	O
access	O
relevant	O
protein	O
information	O
in	O
UniProt	DATA
database	O
.	O

The	O
maximum	O
torque	O
required	O
was	O
approximately	O
1900	O
oz-in	O
,	O
occurring	O
at	O
the	O
location	O
of	O
LIBRA	DATA
in	O
Figure	O
9a	O
.	O

The	O
recent	O
reduction	O
in	O
price	O
of	O
these	O
VLSI	O
chips	O
will	O
keep	O
the	O
cost	O
of	O
the	O
RCV	O
near	O
the	O
current	O
level	O
,	O
while	O
greatly	O
enhancing	O
its	O
capabilities	O
.	O

The	O
UCI	DATA
datasets	O
are	O
widely	O
used	O
by	O
the	O
Machine	O
Learning	O
community	O
for	O
evaluating	O
different	O
methods	O
.	O

IIT	DATA
CDIP	DATA
1.0	O
has	O
had	O
strengths	O
and	O
weaknesses	O
as	O
a	O
collection	O
for	O
the	O
Legal	O
Track	O
.	O

Thus	O
,	O
using	O
or	O
not	O
using	O
ProcessTron	O
is	O
the	O
only	O
variable	O
.	O

We	O
evaluate	O
DOUBLETAKE	O
to	O
demonstrate	O
its	O
efficiency	O
,	O
in	O
terms	O
of	O
execution	O
time	O
,	O
memory	O
overhead	O
,	O
and	O
effectiveness	O
at	O
detecting	O
errors	O
.	O

This	O
is	O
particularly	O
common	O
for	O
popular	O
navigational	O
destinations	O
e.g	O
.	O

We	O
therefore	O
explored	O
Yelp	DATA
as	O
the	O
data	O
source	O
for	O
identifying	O
candidates	O
.	O

Because	O
of	O
various	O
internal	O
limits	O
in	O
the	O
experimental	O
SearchServer	O
version	O
used	O
for	O
WT100g	DATA
,	O
we	O
indexed	O
WT100g	DATA
in	O
12	O
tables	O
more	O
than	O
proved	O
to	O
be	O
necessary	O
.	O

As	O
a	O
final	O
experiment	O
,	O
we	O
ran	O
our	O
strategy	O
simulations	O
on	O
actual	O
PubMed	DATA
results	O
.	O

,	O
30	O
documents	O
with	O
over	O
600	O
pages	O
in	O
total	O
.	O

Yet	O
,	O
there	O
was	O
no	O
statistically	O
significant	O
performance	O
decrease	O
for	O
any	O
of	O
the	O
top-10	O
feature	O
functions	O
for	O
the	O
non-ClueWeb	O
settings	O
.	O


MASC	O
includes	O
semantic	O
annotations	O
with	O
FrameNet	DATA
and	O
WordNet	DATA
senses	O
1	O
.	O

We	O
use	O
the	O
full	O
dataset	O
that	O
contains	O
480	O
,189	O
users	O
,	O
17	O
,770	O
items	O
and	O
100	O
,480	O
,507	O
ratings	O
.	O

Further	O
,	O
we	O
also	O
made	O
use	O
of	O
a	O
medium	O
sized	O
collection	O
wt50g	DATA
,	O
obtained	O
by	O
randomly	O
sampling	O
half	O
of	O
the	O
documents	O
from	O
wt100g	DATA
.	O

Stanford-NER	O
:	O
A	O
NER	O
system	O
based	O
on	O
CRF	O
model	O
which	O
incorporates	O
long-distance	O
information	O
4	O
.	O

We	O
have	O
used	O
two	O
collections	O
wt10g	DATA
and	O
wt100g	DATA
from	O
the	O
TREC	DATA
Web	DATA
Track	DATA
8	O
coupled	O
with	O
queries	O
from	O
Excite	O
logs	O
from	O
the	O
same	O
c.	O
1997	O
period	O
.	O

We	O
evaluate	O
the	O
proposed	O
method	O
with	O
six	O
corpora	O
TIP-	DATA
STER	DATA
Volume	DATA
1-3	O
1	O
,	O
ClueWeb09-T09B	DATA
2	O
,	O
Tweets2011	DATA
Twitter	DATA
3	O
,	O
SogouT	DATA
2.0	O
4	O
,	O
Baidu	DATA
Zhidao	DATA
5	O
,	O
Sina	DATA
Weibo	DATA
6	O
.	O

However	O
,	O
working	O
with	O
this	O
data	O
can	O
still	O
be	O
a	O
challenge	O
;	O
often	O
it	O
is	O
provided	O
in	O
a	O
haphazard	O
way	O
,	O
driven	O
by	O
practicalities	O
within	O
the	O
producing	O
government	O
agency	O
,	O
and	O
not	O
by	O
the	O
needs	O
of	O
the	O
information	O
user	O
.	O

The	O
BASE1	DATA
and	O
BASE10	DATA
are	O
baseline	O
collections	O
of	O
the	O
WT100g	DATA
.	O

MusicBrainz	DATA
for	O
musical	O
work	O
may	O
provide	O
a	O
higher	O
probability	O
for	O
discovering	O
the	O
correct	O
match	O
than	O
a	O
general	O
knowledge	O
base	O
.	O

Further	O
details	O
of	O
MovieLens	DATA
and	O
the	O
MovieLens	DATA
tagging	O
system	O
can	O
be	O
found	O
in	O
29	O
.	O

All	O
the	O
constraints	O
are	O
consumed	O
in	O
the	O
``	O
Explore	O
``	O
step	O
to	O
find	O
a	O
neighborhood	O
to	O
initialize	O
each	O
cluster	O
.	O

The	O
Corel	DATA
netwinuer	O
is	O
very	O
compad	O
,	O
offers	O
many	O
default	O
interfaces	O
,	O
and	O
it	O
has	O
a	O
very	O
low	O
power-consumption	O
.	O

WordNet	DATA
is	O
a	O
large	O
lexical	O
database	O
of	O
English	O
.	O

Many	O
people	O
named	O
in	O
either	O
resource	O
were	O
n't	O
directly	O
involved	O
with	O
the	O
music	O
,	O
such	O
as	O
dedicatees	O
or	O
printers	O
,	O
or	O
authors	O
of	O
secondary	O
literature	O
.	O

See	O
Fig	O
.	O

The	O
Knowledge	O
Test	O
Game	O
is	O
also	O
available	O
on	O
Facebook	DATA
.	O

Dataset2	DATA
is	O
used	O
to	O
test	O
our	O
topic	O
detection	O
and	O
tracking	O
algorithm	O
.	O

Table	O
2	O
shows	O
the	O
CLL	O
and	O
AUCs	O
for	O
the	O
various	O
algorithms	O
on	O
the	O
BibServ	DATA
dataset	O
.	O

,	O
someone	O
prefers	O
to	O
only	O
listen	O
to	O
80s	O
songs	O
.	O

This	O
dataset	O
contains	O
13	O
,000	O
users	O
with	O
192	O
,400	O
directed	O
edges	O
between	O
them	O
.	O

Specifically	O
,	O
we	O
use	O
2	O
training	O
samples	O
and	O
5	O
training	O
samples	O
for	O
comparisons	O
.	O

The	O
Yelp	DATA
API	O
only	O
returned	O
the	O
URL	O
for	O
the	O
Yelp	O
listing	O
of	O
a	O
particular	O
venue	O
.	O

Stage	O
2	O
contributes	O
about	O
4	O
%	O
for	O
Twitter	DATA
,	O
12	O
%	O
in	O
ClueWeb	DATA
,	O
and	O
10	O
%	O
for	O
YMusic	O
.	O

We	O
then	O
applied	O
the	O
verb	O
model	O
to	O
generate	O
a	O
document	O
prior	O
for	O
each	O
item	O
in	O
the	O
streamcorpus	DATA
.	O

Section	O
3.2	O
describes	O
how	O
we	O
select	O
a	O
subgraph	O
of	O
the	O
entire	O
object	O
link	O
graph	O
.	O

As	O
an	O
example	O
,	O
2	O
WordNet	DATA
senses	O
.	O

Freebase	DATA
encodes	O
its	O
knowledge	O
far	O
more	O
redundantly	O
than	O
Wikidata	DATA
.	O

The	O
graph	O
implies	O
that	O
it	O
took	O
the	O
user	O
only	O
the	O
first	O
3	O
documents	O
to	O
get	O
used	O
to	O
working	O
with	O
ProcessTron	O
,	O
as	O
the	O
working	O
time	O
per	O
page	O
declines	O
significantly	O
with	O
these	O
initial	O
documents	O
.	O

We	O
have	O
measured	O
how	O
the	O
average	O
working	O
time	O
per	O
page	O
has	O
evolved	O
during	O
the	O
project	O
.	O

For	O
example	O
,	O
a	O
high	O
voting	O
weight	O
is	O
given	O
to	O
a	O
post	O
that	O
has	O
the	O
following	O
characteristics	O
:	O
a	O
check-in	O
message	O
,	O
posted	O
recently	O
,	O
from	O
a	O
Based	O
on	O
the	O
ranking	O
result	O
,	O
the	O
Communication	O
Module	O
selects	O
at	O
most	O
fifteen	O
Weibo	DATA
users	O
to	O
answer	O
the	O
question	O
.	O

We	O
also	O
evaluate	O
DOUBLETAKE	O
on	O
19	O
CC++	O
benchmarks	O
from	O
the	O
SPEC	DATA
CPU2006	DATA
benchmark	O
suite	O
.	O

The	O
Enron	DATA
corpus	O
contains	O
e-mail	O
messages	O
belonging	O
to	O
159	O
users	O
.	O

Secondly	O
,	O
we	O
observe	O
a	O
relative	O
6.0	O
%	O
gain	O
in	O
performance	O
over	O
tweet	O
expansion	O
using	O
WordNet	DATA
:	O
0.679	O
vs.	O
WE	O
:	O
0.638	O
,	O
a	O
particularly	O
encouraging	O
finding	O
given	O
that	O
WordNet	DATA
is	O
manually	O
curated	O
whereas	O
our	O
paraphrases	O
are	O
automatically	O
generated	O
.	O


LIBRA	DATA
climbs	O
a	O
series	O
of	O
pegs	O
and	O
presents	O
some	O
challenging	O
planning	O
problems	O
such	O
as	O
tight	O
physical	O
constraints	O
.	O

In	O
this	O
paper	O
,	O
we	O
analyzed	O
the	O
reasons	O
that	O
cause	O
the	O
text-based	O
search	O
engine	O
to	O
fail	O
on	O
newsgroup	DATA
search	O
and	O
also	O
analyzed	O
the	O
thread	O
tree	O
structure	O
of	O
newsgroup	O
messages	O
,	O
then	O
we	O
proposed	O
that	O
the	O
performance	O
of	O
newsgroup	DATA
search	O
can	O
be	O
improved	O
by	O
analyzing	O
the	O
context	O
information	O
of	O
the	O
messages	O
within	O
the	O
message	O
thread	O
tree	O
.	O

Using	O
the	O
content-similarity	O
algorithm	O
in	O
PubMed	DATA
20	O
,	O
accessed	O
through	O
the	O
PubMed	DATA
eUtils	DATA
API	O
.	O

The	O
differences	O
of	O
ADM	O
and	O
AAM	O
for	O
NTCIR-4	DATA
and	O
NTCIR-5	DATA
were	O
significant	O
at	O
the	O
5	O
%	O
and	O
1	O
%	O
levels	O
,	O
respectively	O
.	O

The	O
Netflix-48k	DATA
dataset	O
has	O
a	O
total	O
of	O
10	O
,015	O
,137	O
ratings	O
and	O
the	O
Netflix-24k	DATA
dataset	O
has	O
5	O
,038	O
,411	O
ratings	O
.	O

The	O
reason	O
is	O
that	O
the	O
length	O
of	O
texts	O
has	O
great	O
variations	O
It	O
's	O
worth	O
noting	O
that	O
variations	O
of	O
similarity	O
scores	O
in	O
the	O
20-newsgroup	O
corpus	O
are	O
more	O
evident	O
than	O
the	O
Reuters	DATA
corpus	O
,	O
even	O
though	O
20-newsgroup	O
is	O
a	O
fairly	O
balanced	O
corpus	O
.	O

GeoNames	DATA
returns	O
the	O
country	O
code	O
that	O
corresponds	O
to	O
the	O
search	O
keywords	O
.	O

An	O
extreme	O
example	O
is	O
the	O
widely-used	O
tool	O
Valgrind	O
.	O

However	O
,	O
it	O
achieves	O
comparable	O
performance	O
in	O
FRGC	DATA
database	O
.	O

Second	O
,	O
the	O
extent	O
to	O
which	O
they	O
are	O
aimed	O
at	O
providing	O
recommended	O
content	O
and	O
views	O
into	O
browsing	O
trends	O
are	O
challenged	O
by	O
the	O
lack	O
of	O
tightly	O
organized	O
,	O
closed	O
communities	O
.	O

For	O
instance	O
,	O
an	O
effective	O
RDF	O
keyword	O
search	O
method	O
should	O
treat	O
RDF	O
properties	O
edges	O
as	O
first-class	O
citizens	O
,	O
since	O
properties	O
may	O
provide	O
significant	O
information	O
about	O
the	O
relations	O
between	O
the	O
entities	O
being	O
searched	O
.	O

The	O
controlled	O
one	O
was	O
taken	O
in	O
the	O
